,date,retail and recreation,grocery and pharmacy,parks,transit,workplaces,residential,sub region
33,7/31/2021,-44.32608696,-10.91304348,-3.391304348,-42.40217391,-24.7826087,21.07608696,Jorhat
34,7/31/2021,-41.47826087,-19.18478261,-18.39130435,-23.88043478,-21.40217391,17.9673913,Kamrup
35,7/31/2021,-47.54347826,-28.39130435,-35.83695652,-26.79347826,-23.43478261,21.95652174,Kamrup Metropolitan
36,7/31/2021,-41.79347826,-19.95652174,-11.56521739,-34.20652174,-29.44565217,14.7826087,Karbi Anglong
37,7/31/2021,-33.86956522,-8.75,34.30434783,-30.05434783,-17.7173913,19.01086957,Karimganj
38,7/31/2021,-26.82608696,-10.5,-29.39130435,-47.2826087,-13.18478261,21.33695652,Kokrajhar
39,7/31/2021,-28.13043478,-31.08695652,10.09782609,-38.54347826,-23.90217391,19.92391304,Lakhimpur
40,7/31/2021,-41.66304348,-11.73913043,-14.41304348,-31.17391304,-25.90217391,14.55434783,Morigaon
41,7/31/2021,-26.32608696,-8.402173913,14.57608696,-36.2826087,-20.08695652,19.17391304,Nagaon
42,7/31/2021,-28.31521739,20.43478261,54.14130435,-25.11956522,-21.72826087,19.86956522,Nalbari
43,7/31/2021,-30.65217391,10.07608696,-30.40217391,-33.55434783,-25.5326087,18.05434783,Sivasagar
44,7/31/2021,-37.15217391,2.630434783,-23.79347826,-39.07608696,-18.51086957,20.72826087,Sonitpur
45,7/31/2021,-34.26086957,35.27173913,-19.80434783,-46.95652174,-21.86956522,17.0,Tinsukia
46,7/31/2021,-16.59782609,-18.42391304,-7.956521739,-32.59782609,-20.19565217,17.16304348,Udalguri
47,7/31/2021,-2.532608696,45.81521739,-2.054347826,-14.61956522,-12.82608696,14.45652174,Araria
48,7/31/2021,-25.73913043,,68.81521739,42.2173913,-14.31521739,11.15217391,Arwal
49,7/31/2021,-4.695652174,13.48913043,30.52173913,6.847826087,-13.58695652,14.2173913,Aurangabad
50,7/31/2021,-0.532608696,58.98913043,-38.43478261,13.97826087,-4.336956522,15.54347826,Banka
51,7/31/2021,-3.72826087,80.09782609,8.163043478,-6.815217391,-8.967391304,8.260869565,Begusarai
52,7/31/2021,-16.67391304,39.63043478,-13.26086957,-11.41304348,-15.72826087,13.93478261,Bhagalpur
53,7/31/2021,-0.543478261,52.14130435,-11.22826087,-9.97826087,-10.39130435,14.95652174,Bhojpur
54,7/31/2021,-17.20652174,19.17391304,9.923913043,-5.380434783,-14.23913043,12.68478261,Buxar
55,7/31/2021,-4.173913043,15.32608696,50.36956522,14.76086957,-11.92391304,12.30434783,Darbhanga
56,7/31/2021,-15.54347826,21.06521739,4.065217391,-4.923913043,-15.92391304,15.2173913,Gaya
57,7/31/2021,-0.445652174,69.80434783,7.706521739,14.41304348,-2.510869565,9.782608696,Gopalganj
58,7/31/2021,5.902173913,32.05434783,14.86956522,29.14130435,-1.793478261,13.13043478,Jamui
59,7/31/2021,-3.815217391,-24.02173913,60.37647059,9.434782609,-9.152173913,15.47826087,Jehanabad
60,7/31/2021,12.2173913,74.83695652,50.5326087,34.55434783,5.380434783,16.45652174,Kaimur
61,7/31/2021,-14.92391304,41.59782609,38.40217391,-8.804347826,-10.55434783,14.48913043,Katihar
62,7/31/2021,0.391304348,78.57142857,-23.91304348,-0.413043478,-3.423913043,9.815217391,Khagaria
63,7/31/2021,-24.16304348,1.641304348,19.93478261,-18.30434783,-14.94565217,15.72826087,Kishanganj
64,7/31/2021,-3.108695652,-3.186813187,-7.97826087,-15.26086957,-5.413043478,10.92391304,Lakhisarai
65,7/31/2021,-12.39130435,42.79347826,30.48913043,1.076086957,-13.36956522,14.4673913,Madhepura
66,7/31/2021,-1.108695652,45.89130435,51.60869565,14.84782609,-0.934782609,10.38043478,Madhubani
67,7/31/2021,-1.402173913,12.29347826,27.36956522,4.369565217,-14.98913043,10.23913043,Munger
68,7/31/2021,-13.42391304,19.98913043,33.40217391,-5.880434783,-14.10869565,14.33695652,Muzaffarpur
69,7/31/2021,-13.06521739,32.81521739,-21.75,3.880434783,-12.18478261,13.93478261,Nalanda
70,7/31/2021,-14.70652174,54.91304348,58.0,16.2173913,-13.31521739,13.80434783,Nawada
71,7/31/2021,-4.902173913,65.66304348,-8.413043478,-0.445652174,-8.380434783,16.84782609,Pashchim Champaran
72,7/31/2021,-31.4673913,20.97826087,-33.95652174,-17.76086957,-25.39130435,13.32608696,Patna
73,7/31/2021,-5.630434783,41.4673913,15.47826087,-4.206521739,-4.945652174,13.81521739,Purnia
74,7/31/2021,-12.7826087,37.32608696,26.63043478,0.565217391,-9.597826087,14.36956522,Purvi Champaran
75,7/31/2021,-6.347826087,15.65217391,40.82608696,-1.532608696,-12.57608696,14.86956522,Rohtas
76,7/31/2021,-10.83695652,22.89130435,26.33695652,13.59782609,-9.0,13.11956522,Saharsa
77,7/31/2021,2.086956522,30.07608696,25.29347826,10.67391304,-8.347826087,9.967391304,Samastipur
78,7/31/2021,-6.869565217,41.13043478,31.5326087,2.119565217,-12.54347826,11.29347826,Saran
79,7/31/2021,-29.69565217,75.32608696,18.4673913,44.84782609,3.260869565,13.63043478,Sheikhpura
80,7/31/2021,-18.375,47.56179775,,25.82608696,-12.56521739,9.336956522,Sheohar
81,7/31/2021,-5.065217391,24.51086957,62.61956522,1.27173913,-9.77173913,10.45652174,Siwan
82,7/31/2021,-0.173913043,36.51086957,35.35869565,-0.869565217,-20.77173913,13.48913043,Supaul
83,7/31/2021,-8.467391304,31.41304348,37.16304348,1.739130435,-7.510869565,10.35869565,Vaishali
84,7/31/2021,-7.652173913,-1.173913043,43.65217391,1.065217391,-13.23913043,15.45652174,Balod
85,7/31/2021,-18.93478261,30.90217391,-2.706521739,-18.0326087,-17.33695652,14.05434783,Baloda Bazar
86,7/31/2021,-27.84782609,13.65217391,-11.31521739,-7.239130435,-31.79347826,12.56521739,Balrampur
87,7/31/2021,-18.72826087,-9.923913043,-44.4673913,22.64130435,-27.9673913,17.58695652,Bastar
88,7/31/2021,-13.33695652,6.760869565,-10.19565217,-36.0,-26.32608696,11.33695652,Bemetara
89,7/31/2021,,,-15.68478261,-43.0,-24.0,-6.2,Bijapur
90,7/31/2021,-24.98913043,19.81521739,-23.07608696,-19.65217391,-15.40217391,16.40217391,Bilaspur
91,7/31/2021,-25.7826087,,43.0,-30.5,-21.59782609,7.489130435,Dantewada
92,7/31/2021,-6.956521739,3.206521739,-7.434782609,4.782608696,-22.7826087,14.04347826,Dhamtari
93,7/31/2021,-26.18478261,12.14130435,-10.94565217,-36.5,-21.30434783,14.92391304,Durg
94,7/31/2021,-50.0,10.4,,,-32.52173913,10.29268293,Gariaband
95,7/31/2021,-25.0,31.69565217,25.45652174,-25.85869565,-24.01086957,14.2826087,Janjgir-Champa
96,7/31/2021,-24.43478261,20.33766234,-27.64130435,-4.456521739,-14.7173913,13.42391304,Jashpur
97,7/31/2021,-21.06521739,-26.66666667,14.07608696,-34.94565217,-17.7826087,8.72826087,Kanker
98,7/31/2021,-7.304347826,31.421875,-37.35869565,-52.10869565,-26.15217391,15.98913043,Kawardha
99,7/31/2021,-21.94565217,,-29.82608696,10.45652174,-25.32608696,13.15217391,Kondagaon
100,7/31/2021,-17.33695652,7.47826087,-18.16304348,-15.66304348,-13.84782609,15.58695652,Korba
101,7/31/2021,-22.45652174,14.77173913,16.32608696,-10.67391304,-25.11956522,12.16304348,Koriya
102,7/31/2021,-24.43478261,64.64130435,9.043478261,-11.16304348,-20.18478261,12.06521739,Mahasamund
103,7/31/2021,-33.90217391,-41.0326087,-42.0,19.7826087,-22.14130435,14.30434783,Mungeli
104,7/31/2021,,,,23.48913043,-24.43478261,,Narayanpur
105,7/31/2021,-28.89130435,5.47826087,0.206521739,-18.89130435,-18.79347826,15.61956522,Raigarh
106,7/31/2021,-33.75,13.0326087,-6.076086957,-37.33695652,-18.60869565,13.5,Raipur
107,7/31/2021,-27.15217391,30.30434783,41.84782609,-19.83695652,-23.05434783,14.75,Rajnandgaon
108,7/31/2021,,,-27.78846154,-9.532608696,-28.85869565,,Sukma
109,7/31/2021,-23.79347826,7.072463768,-5.543478261,12.75,-20.56521739,16.26086957,Surajpur
110,7/31/2021,-19.36956522,21.18478261,8.032608696,2.565217391,-16.66304348,15.2173913,Surguja
111,7/31/2021,-29.51086957,37.82608696,-31.04347826,-25.93478261,-6.597826087,11.60869565,Dadra and Nagar Haveli
112,7/31/2021,-25.25,25.64130435,-9.467391304,-23.06521739,-14.16304348,11.91304348,Daman
113,7/31/2021,-34.1875,,-8.445652174,-12.37078652,-36.54347826,,Diu
114,7/31/2021,-46.81521739,-20.2826087,-52.60869565,-40.85869565,-39.44565217,11.94565217,Central Delhi
115,7/31/2021,-33.65217391,3.72826087,-41.39130435,-41.80434783,-44.0,12.76086957,East Delhi
116,7/31/2021,-53.05434783,-36.27173913,-60.48913043,-46.45652174,-40.01086957,12.80434783,New Delhi
117,7/31/2021,-35.36956522,22.17391304,-28.27173913,-21.38043478,-35.58695652,11.67391304,North Delhi
118,7/31/2021,-18.7826087,32.32608696,-48.0,0.923913043,-32.09782609,11.22826087,North East Delhi
119,7/31/2021,-38.14130435,3.934782609,-28.43478261,-24.07608696,-35.54347826,13.01086957,North West Delhi
120,7/31/2021,-26.54347826,6.467391304,-41.19565217,-26.19565217,-34.95652174,12.14130435,Shahdara
121,7/31/2021,-43.20652174,-7.5,-44.08695652,-38.32608696,-40.34782609,13.51086957,South Delhi
122,7/31/2021,-34.35869565,-14.4673913,-42.47826087,-37.63043478,-40.22826087,12.84782609,South East Delhi
123,7/31/2021,-34.55434783,-1.369565217,-39.10869565,-28.79347826,-36.5326087,14.19565217,South West Delhi
124,7/31/2021,-37.7173913,-2.304347826,-40.30434783,-26.97826087,-38.11956522,12.7173913,West Delhi
125,7/31/2021,-51.17391304,-13.79347826,-56.06521739,-31.52173913,-29.79347826,17.79347826,North Goa
126,7/31/2021,-36.89130435,-11.32608696,-53.65217391,-37.57608696,-20.31521739,15.63043478,South Goa
127,7/31/2021,-37.38043478,0.913043478,-45.73913043,-17.75,-24.26086957,11.13043478,Ahmedabad
128,7/31/2021,-31.0326087,7.163043478,-57.64130435,-4.27173913,-16.33695652,6.532608696,Amreli
129,7/31/2021,-26.04347826,2.836956522,-18.34782609,-22.16304348,-12.9673913,9.543478261,Anand
130,7/31/2021,-8.27173913,-16.56521739,21.84782609,2.673913043,-17.0326087,11.76086957,Aravalli
131,7/31/2021,-10.0326087,22.60869565,-5.923913043,-4.315217391,-9.510869565,15.25,Banaskantha
132,7/31/2021,-13.2826087,25.72826087,-5.22826087,-22.02173913,-6.663043478,10.10869565,Bharuch
133,7/31/2021,-14.06521739,17.45652174,-12.70652174,4.163043478,-14.94565217,11.29347826,Bhavnagar
134,7/31/2021,-10.66304348,37.54347826,45.23913043,-13.38043478,-6.217391304,8.184782609,Botad
135,7/31/2021,-17.86956522,-2.181818182,44.27173913,-32.56521739,-6.673913043,7.891304348,Chhota Udaipur
136,7/31/2021,-2.260869565,14.98913043,-30.42391304,-11.14130435,-18.01086957,11.13043478,Dahod
137,7/31/2021,-26.0,,32.43478261,-54.98913043,-15.30434783,,Dang
138,7/31/2021,-19.52173913,51.59782609,45.80434783,-11.22826087,-3.369565217,10.42391304,Devbhoomi Dwarka
139,7/31/2021,-30.91304348,24.19565217,-37.7826087,-7.380434783,-22.63043478,11.54347826,Gandhinagar
140,7/31/2021,-7.260869565,-13.65217391,-0.282608696,-16.41304348,-17.32608696,9.086956522,Gir Somnath
141,7/31/2021,-30.93478261,14.22826087,-18.63043478,-17.57608696,-17.11956522,10.61956522,Jamnagar
142,7/31/2021,-24.29347826,5.630434783,-16.68478261,-1.380434783,-21.42391304,12.92391304,Junagadh
143,7/31/2021,-13.0,42.20652174,18.4673913,-31.23913043,-18.66304348,11.0,Kheda
144,7/31/2021,-17.34782609,11.38043478,-33.55434783,-4.52173913,-13.04347826,6.836956522,Kutch
145,7/31/2021,-16.73913043,,-4.173913043,-7.967391304,-20.92391304,8.152173913,Mahisagar
146,7/31/2021,-14.77173913,26.10869565,-44.65217391,-10.31521739,-9.97826087,12.22826087,Mehsana
147,7/31/2021,-16.95652174,-3.402173913,8.282608696,-24.01086957,-15.80434783,12.48913043,Morbi
148,7/31/2021,23.10869565,,-34.84782609,-3.434782609,-5.826086957,13.79347826,Narmada
149,7/31/2021,-15.20652174,6.402173913,-21.88043478,-37.20652174,-12.65217391,12.05434783,Navsari
150,7/31/2021,-7.119565217,21.44565217,-12.39130435,-8.97826087,-0.77173913,9.891304348,Panchmahal
151,7/31/2021,-9.847826087,64.75,-2.25,-6.706521739,-12.17391304,13.59782609,Patan
152,7/31/2021,-28.06521739,43.35869565,-36.16304348,-9.119565217,-17.05434783,14.19565217,Porbandar
153,7/31/2021,-32.14130435,13.61956522,-38.88043478,-5.239130435,-17.98913043,10.69565217,Rajkot
154,7/31/2021,-9.010869565,23.47826087,-1.02173913,-7.782608696,-9.608695652,10.45652174,Sabarkatha
155,7/31/2021,-29.95652174,4.706521739,-30.10869565,-9.402173913,-18.18478261,8.163043478,Surat
156,7/31/2021,-22.10869565,18.31521739,30.01086957,-21.75,-16.84782609,10.63043478,Surendranagar
157,7/31/2021,-5.434782609,31.86956522,-9.836956522,-13.01086957,-4.586956522,15.04347826,Tapi
158,7/31/2021,-34.97826087,-7.054347826,-41.2826087,-12.20652174,-17.9673913,11.7173913,Vadodara
159,7/31/2021,-19.5326087,30.82608696,-3.847826087,-31.7826087,-8.902173913,13.7173913,Valsad
160,7/31/2021,-20.04347826,-1.304347826,-20.20652174,-38.29347826,-18.2826087,12.2826087,Ambala
161,7/31/2021,-13.80434783,34.36956522,-2.119565217,-13.14130435,-15.76086957,9.347826087,Bhiwani
162,7/31/2021,-29.67391304,12.23913043,-29.55434783,-22.54347826,-25.48913043,12.20652174,Faridabad
163,7/31/2021,-27.13043478,18.97826087,-25.73913043,-15.85869565,-18.5,7.815217391,Fatehabad
164,7/31/2021,-36.67391304,-5.369565217,-50.85869565,-39.9673913,-35.16304348,13.39130435,Gurgaon
165,7/31/2021,-17.70652174,-3.5,-15.7826087,-35.90217391,-17.91304348,11.22826087,Hisar
166,7/31/2021,-12.57608696,-4.217391304,24.23913043,-11.05434783,-17.61956522,10.06521739,Jhajjar
167,7/31/2021,-17.16304348,48.27173913,-23.82608696,-27.0,-16.68478261,8.891304348,Jind
168,7/31/2021,-3.97826087,11.80434783,-24.83695652,-41.48913043,-15.27173913,8.358695652,Kaithal
169,7/31/2021,-23.20652174,0.315217391,-25.17391304,-33.51086957,-14.85869565,10.25,Karnal
170,7/31/2021,-20.48913043,8.869565217,-15.77173913,-32.88043478,-16.22826087,12.82608696,Kurukshetra
171,7/31/2021,-19.58695652,10.06521739,-31.75,0.22826087,-17.82608696,11.79347826,Mahendragarh
172,7/31/2021,4.77173913,48.60869565,-9.760869565,41.59782609,-20.38043478,4.934782609,Mewat
173,7/31/2021,-16.18478261,35.73913043,-12.67391304,-13.14130435,-26.52173913,13.18478261,Palwal
174,7/31/2021,-27.47826087,-6.489130435,-34.81521739,-18.65217391,-22.19565217,11.19565217,Panchkula
175,7/31/2021,-8.076086957,43.72826087,-21.75,-39.20652174,-4.293478261,7.043478261,Panipat
176,7/31/2021,-22.63043478,7.086956522,-33.89130435,-24.55434783,-10.34782609,12.69565217,Rewari
177,7/31/2021,-25.76086957,15.95652174,-15.45652174,-20.47826087,-18.47826087,11.19565217,Rohtak
178,7/31/2021,-9.391304348,35.82608696,-17.19565217,-15.95652174,-12.11956522,7.847826087,Sirsa
179,7/31/2021,-23.85869565,-3.586956522,-31.92391304,-17.32608696,-19.13043478,10.54347826,Sonepat
180,7/31/2021,-13.26086957,9.804347826,-29.60869565,-16.66304348,-15.30434783,12.48913043,Yamuna Nagar
181,7/31/2021,-28.92391304,44.41818182,11.7173913,21.60869565,-19.63043478,16.22826087,Bilaspur
182,7/31/2021,-5.532608696,73.11111111,16.77173913,6.445652174,-12.57608696,15.08695652,Chamba
183,7/31/2021,-29.11956522,-25.80434783,-11.55434783,7.641304348,-14.5,13.25,Hamirpur
184,7/31/2021,-16.22826087,12.85869565,10.44565217,-0.826086957,-19.73913043,14.30434783,Kangra
185,7/31/2021,,,-8.5,24.94565217,-1.402173913,-0.414634146,Kinnaur
186,7/31/2021,-16.7173913,-8.619565217,-4.597826087,7.706521739,-12.25,15.73913043,Kullu
187,7/31/2021,-27.16304348,9.967391304,16.43478261,-3.315217391,-20.39130435,14.82608696,Mandi
188,7/31/2021,-18.43478261,9.72826087,4.739130435,10.41304348,-13.42391304,19.38043478,Shimla
189,7/31/2021,-15.73913043,48.02173913,-8.72826087,4.793478261,-7.945652174,12.84782609,Sirmaur
190,7/31/2021,-23.16304348,-2.260869565,-1.706521739,-9.706521739,-6.032608696,12.04347826,Solan
191,7/31/2021,-39.57608696,-19.42391304,15.76086957,-10.0326087,-27.7826087,12.31521739,Una
192,7/31/2021,-26.65217391,17.05434783,14.5326087,-11.30434783,-21.42391304,17.06521739,Bokaro
193,7/31/2021,-17.88043478,20.52083333,30.32608696,24.60869565,-16.82608696,12.80434783,Chatra
194,7/31/2021,-15.27173913,62.56521739,-17.30434783,-8.27173913,-15.73913043,18.97826087,Deoghar
195,7/31/2021,-25.92391304,22.65217391,-2.380434783,-18.92391304,-17.06521739,14.91304348,Dhanbad
196,7/31/2021,-18.09782609,22.15217391,13.66304348,7.25,-20.39130435,16.20652174,Dumka
197,7/31/2021,-35.5,6.282608696,-7.141304348,-28.58695652,-18.56521739,15.32608696,East Singhbhum
198,7/31/2021,-15.55434783,120.3033708,,15.81521739,-13.69565217,15.30434783,Garhwa
199,7/31/2021,-16.16304348,146.0326087,69.44565217,12.2173913,-9.543478261,16.25,Giridih
200,7/31/2021,-1.032608696,87.50704225,50.38043478,-20.17391304,-14.02173913,14.57608696,Godda
201,7/31/2021,-14.59782609,17.42857143,-18.92391304,-17.5,-26.68478261,14.89130435,Gumla
202,7/31/2021,-18.91304348,8.304347826,-16.81521739,17.39130435,-25.06521739,16.38043478,Hazaribagh
203,7/31/2021,-26.11956522,19.2195122,-20.01162791,-30.70652174,-24.39130435,18.92391304,Jamtara
204,7/31/2021,-44.70652174,12.37735849,-48.11363636,36.16304348,-30.33695652,15.11956522,Khunti
205,7/31/2021,-27.39130435,94.27659574,3.717391304,-6.77173913,-7.108695652,12.76086957,Koderma
206,7/31/2021,-35.40217391,,22.17391304,-17.92391304,-25.34782609,13.72826087,Latehar
207,7/31/2021,-9.347826087,41.66129032,27.19565217,-37.73913043,-25.4673913,14.09782609,Lohardaga
208,7/31/2021,-21.88043478,27.40659341,-14.17391304,5.5,-26.10869565,12.43478261,Pakur
209,7/31/2021,-10.63043478,87.38043478,19.81521739,-0.836956522,-16.08695652,14.36956522,Palamu
210,7/31/2021,-26.69565217,-2.739130435,-4.913043478,-5.923913043,-16.95652174,15.13043478,Ramgarh
211,7/31/2021,-39.73913043,-8.25,-39.67391304,-29.32608696,-30.59782609,17.09782609,Ranchi
212,7/31/2021,0.597826087,87.88372093,34.0326087,-5.02173913,-23.84782609,11.64130435,Sahibganj
213,7/31/2021,-18.47826087,20.79347826,-8.293478261,-32.61956522,-6.847826087,16.72826087,Seraikela Kharsawan
214,7/31/2021,1.767857143,,,-0.315217391,-23.06521739,14.75641026,Simdega
215,7/31/2021,-28.19565217,2.554347826,4.815217391,-19.85869565,-15.91304348,17.70652174,West Singhbhum
216,7/31/2021,-22.5326087,32.42391304,18.48913043,-9.619565217,-21.54347826,21.5326087,Bagalkot
217,7/31/2021,-28.64130435,36.85869565,-10.39130435,-35.0326087,-18.58695652,19.83695652,Bangalore Rural
218,7/31/2021,-50.86956522,-15.98913043,-55.83695652,-37.36956522,-49.59782609,19.42391304,Bangalore Urban
219,7/31/2021,-31.02173913,34.02173913,-23.15217391,-11.51086957,-22.33695652,23.27173913,Belagavi
220,7/31/2021,-33.20652174,18.7173913,-21.9673913,-14.97826087,-24.34782609,18.0,Bellary
221,7/31/2021,-34.0326087,49.59782609,-3.217391304,-25.64130435,-23.7826087,15.42391304,Bidar
222,7/31/2021,-30.73913043,34.39130435,-37.63043478,-7.163043478,-25.23913043,21.09782609,Bijapur
223,7/31/2021,-25.5326087,74.76923077,0.619565217,-8.369565217,-22.20652174,17.92391304,Chamarajanagar
224,7/31/2021,-27.5,42.02173913,-2.423913043,-6.02173913,-15.60869565,20.9673913,Chikballapur
225,7/31/2021,-30.79347826,23.64130435,-0.119565217,-18.5326087,-21.64130435,20.39130435,Chikkamagaluru
226,7/31/2021,-23.7826087,101.576087,-15.66304348,-17.59782609,-23.23913043,20.68478261,Chitradurga
227,7/31/2021,-44.15217391,-4.663043478,3.02173913,-29.15217391,-28.01086957,21.82608696,Dakshina Kannada
228,7/31/2021,-27.60869565,13.67391304,-34.18478261,-16.0326087,-24.77173913,20.81521739,Davanagere
229,7/31/2021,-36.15217391,21.88043478,-56.17391304,-24.42391304,-29.27173913,23.60869565,Dharwad
230,7/31/2021,-18.86956522,8.27173913,-0.836956522,-13.26086957,-27.14130435,20.0326087,Gadag
231,7/31/2021,-30.92391304,23.63043478,-22.22826087,-20.18478261,-24.36956522,17.77173913,Gulbarga
232,7/31/2021,-18.56521739,5.75,-1.956521739,-33.92391304,-27.68478261,22.0,Hassan
233,7/31/2021,-26.05434783,28.13043478,-11.25,-16.41304348,-18.89130435,18.66304348,Haveri
234,7/31/2021,-38.4673913,12.6,-47.66304348,-29.41304348,-27.38043478,19.09782609,Kodagu
235,7/31/2021,-31.41304348,74.61956522,-21.92391304,-23.29347826,-19.97826087,19.9673913,Kolar
236,7/31/2021,-22.52173913,45.63043478,-12.44565217,-12.42391304,-27.51086957,16.08695652,Koppal
237,7/31/2021,-41.61956522,18.23913043,5.293478261,-24.55434783,-26.2826087,18.76086957,Mandya
238,7/31/2021,-43.40217391,-7.163043478,-21.10869565,-15.81521739,-34.60869565,20.88043478,Mysuru
239,7/31/2021,-27.2826087,31.47826087,-41.44565217,-18.52173913,-23.43478261,16.59782609,Raichur
240,7/31/2021,-24.09782609,90.5,13.31521739,-13.83695652,-17.45652174,18.22826087,Ramanagara
241,7/31/2021,-39.64130435,37.76086957,40.64130435,-27.51086957,-20.66304348,22.26086957,Shimoga
242,7/31/2021,-28.79347826,19.94565217,-12.10869565,-10.17391304,-22.65217391,22.7826087,Tumkur
243,7/31/2021,-42.36956522,4.673913043,-23.23913043,-25.01086957,-23.20652174,21.88043478,Udupi
244,7/31/2021,-23.73913043,2.152173913,-27.81521739,-20.32608696,-17.15217391,17.5,Uttara Kannada
245,7/31/2021,-16.56521739,34.61956522,45.64130435,-25.01086957,-24.20652174,13.40217391,Yadgir
246,7/31/2021,-28.30434783,46.61956522,-6.423913043,-28.16304348,-21.0,22.11956522,Alappuzha
247,7/31/2021,-43.52173913,12.9673913,-13.09782609,-39.94565217,-32.76086957,23.77173913,Ernakulam
248,7/31/2021,-38.85869565,9.989130435,-48.02173913,-23.64130435,-21.51086957,20.01086957,Idukki
249,7/31/2021,-36.11956522,27.72826087,14.51086957,-33.79347826,-20.94565217,21.44565217,Kannur
250,7/31/2021,-34.54347826,4.184782609,33.98913043,-27.73913043,-24.51086957,18.26086957,Kasaragod
251,7/31/2021,-28.48913043,30.92391304,-15.47826087,-30.19565217,-23.2173913,20.79347826,Kollam
252,7/31/2021,-38.34782609,30.7173913,17.68478261,-34.76086957,-27.85869565,22.40217391,Kottayam
253,7/31/2021,-39.66304348,21.60869565,25.01086957,-30.72826087,-26.98913043,23.42391304,Kozhikode
254,7/31/2021,,,-67.93103448,8.989130435,-1.576086957,,Mahe
255,7/31/2021,-26.83695652,40.94565217,8.706521739,-24.13043478,-21.34782609,20.45652174,Malappuram
256,7/31/2021,-40.2173913,31.97826087,20.92391304,-33.51086957,-23.30434783,23.57608696,Palakkad
257,7/31/2021,-27.17391304,37.0326087,16.60869565,-37.97826087,-17.23913043,17.92391304,Pathanamthitta
258,7/31/2021,-41.56521739,-8.554347826,-32.82608696,-33.35869565,-31.01086957,20.56521739,Thiruvananthapuram
259,7/31/2021,-39.02173913,10.09782609,-21.84782609,-37.63043478,-27.35869565,23.45652174,Thrissur
