,date,retail and recreation,grocery and pharmacy,parks,transit,workplaces,residential,sub region
128,1/31/2022,-8.344262295,30.27868852,-41.93442623,18.08196721,-6.557377049,5.918032787,Amreli
129,1/31/2022,-6.098360656,25.59016393,3.868852459,-4.475409836,1.967213115,6.639344262,Anand
130,1/31/2022,12.72131148,2.606557377,37.90163934,22.14754098,-5.114754098,7.737704918,Aravalli
131,1/31/2022,11.08196721,41.47540984,23.1147541,14.68852459,3.213114754,11.85245902,Banaskantha
132,1/31/2022,6.147540984,55.90163934,27.70491803,-3.049180328,7.098360656,6.327868852,Bharuch
133,1/31/2022,5.852459016,39.67213115,4.918032787,31.93442623,-8.032786885,8.950819672,Bhavnagar
134,1/31/2022,13.63934426,53.73770492,52.8852459,10.44262295,-0.393442623,6.31147541,Botad
135,1/31/2022,1.901639344,,27.52459016,-18.55737705,3.852459016,3.901639344,Chhota Udaipur
136,1/31/2022,20.26229508,33.36065574,-20.42622951,5.967213115,-7.786885246,7.93442623,Dahod
137,1/31/2022,,,26.3442623,-38.21311475,-0.983606557,,Dang
138,1/31/2022,-4.573770492,61.27868852,78.42622951,16.50819672,9.098360656,7.803278689,Devbhoomi Dwarka
139,1/31/2022,-7.590163934,50.1147541,-20.52459016,11.13114754,-9.606557377,7.426229508,Gandhinagar
140,1/31/2022,14.72131148,8.93442623,26.96721311,11.8852459,-2.950819672,6.229508197,Gir Somnath
141,1/31/2022,-13.91803279,30.32786885,11.90163934,-11.13114754,-6.62295082,6.508196721,Jamnagar
142,1/31/2022,-5.918032787,33.72131148,9.967213115,16.68852459,-11.16393443,9.31147541,Junagadh
143,1/31/2022,6.704918033,75.7704918,50.18032787,-16.93442623,-6.409836066,7.540983607,Kheda
144,1/31/2022,-0.754098361,28.70491803,-16.40983607,11.50819672,-3.180327869,4.393442623,Kutch
145,1/31/2022,-0.590163934,,20.81967213,6.016393443,-11.13114754,5.032786885,Mahisagar
146,1/31/2022,2.016393443,41.98360656,-36.8852459,10.2295082,1.852459016,9.229508197,Mehsana
147,1/31/2022,0.754098361,4.540983607,37.55737705,-9.901639344,-3.901639344,11.08196721,Morbi
148,1/31/2022,86.6557377,,-3.491803279,13.29508197,6.508196721,11.81967213,Narmada
149,1/31/2022,6.06557377,20.59016393,-5.737704918,-16.91803279,0.852459016,7.163934426,Navsari
150,1/31/2022,13.01639344,38.32786885,6.081967213,11.98360656,13.1147541,6.344262295,Panchmahal
151,1/31/2022,8.819672131,91.1147541,15.63934426,7.672131148,-0.704918033,10.42622951,Patan
152,1/31/2022,-12.50819672,54.36065574,-24.37704918,8.196721311,-6.967213115,10.52459016,Porbandar
153,1/31/2022,-14.36065574,35.21311475,-17.21311475,15.54098361,-5.803278689,7.213114754,Rajkot
154,1/31/2022,7.508196721,29.45901639,16.31147541,12.24590164,2.409836066,7.704918033,Sabarkatha
155,1/31/2022,-11.6557377,19.16393443,-12.95081967,14.06557377,-9.114754098,4.491803279,Surat
156,1/31/2022,-3.885245902,35.0,54.73770492,-6.62295082,-8.016393443,8.655737705,Surendranagar
157,1/31/2022,18.45901639,48.26229508,19.7704918,9.016393443,9.31147541,10.86885246,Tapi
158,1/31/2022,-14.86885246,6.967213115,-21.21311475,13.7704918,-5.819672131,6.852459016,Vadodara
159,1/31/2022,4.590163934,54.29508197,26.80327869,-9.459016393,4.016393443,9.672131148,Valsad
160,1/31/2022,1.442622951,15.67213115,-6.491803279,-10.16393443,-2.196721311,8.229508197,Ambala
161,1/31/2022,7.885245902,47.06557377,22.45901639,14.6557377,0.524590164,5.573770492,Bhiwani
162,1/31/2022,-9.213114754,38.90163934,-14.2295082,2.360655738,-9.360655738,7.131147541,Faridabad
163,1/31/2022,-7.885245902,40.13114754,7.819672131,6.737704918,-2.295081967,4.573770492,Fatehabad
164,1/31/2022,-11.50819672,18.75409836,-34.52459016,-16.01639344,-18.24590164,7.704918033,Gurgaon
165,1/31/2022,7.770491803,-4.016393443,0.868852459,-16.16393443,-0.409836066,7.491803279,Hisar
166,1/31/2022,12.83606557,11.19672131,40.08196721,11.81967213,0.163934426,6.491803279,Jhajjar
167,1/31/2022,2.0,81.60655738,-9.93442623,-8.37704918,-0.426229508,6.049180328,Jind
168,1/31/2022,15.95081967,32.95081967,-3.327868852,-21.85245902,1.950819672,5.836065574,Kaithal
169,1/31/2022,-2.098360656,12.13114754,-3.983606557,-4.672131148,1.409836066,6.62295082,Karnal
170,1/31/2022,1.393442623,32.06557377,11.73770492,-6.180327869,0.114754098,8.983606557,Kurukshetra
171,1/31/2022,0.442622951,32.95081967,-9.114754098,14.52459016,0.852459016,7.37704918,Mahendragarh
172,1/31/2022,27.01639344,90.2295082,21.13114754,74.37704918,-4.590163934,2.524590164,Mewat
173,1/31/2022,5.344262295,57.50819672,17.86885246,12.44262295,-12.42622951,8.426229508,Palwal
174,1/31/2022,-6.081967213,16.39344262,-21.57377049,-1.163934426,-9.540983607,6.590163934,Panchkula
175,1/31/2022,13.68852459,71.96721311,-11.70491803,-13.42622951,14.6557377,4.081967213,Panipat
176,1/31/2022,-1.786885246,49.04918033,-16.55737705,-3.016393443,5.327868852,8.786885246,Rewari
177,1/31/2022,-3.360655738,35.85245902,3.114754098,4.983606557,-0.62295082,7.131147541,Rohtak
178,1/31/2022,12.19672131,61.06557377,-0.983606557,0.180327869,6.327868852,4.68852459,Sirsa
179,1/31/2022,-0.163934426,20.26229508,-23.6557377,5.606557377,-2.737704918,7.114754098,Sonepat
180,1/31/2022,12.27868852,18.42622951,-17.40983607,6.524590164,1.754098361,8.098360656,Yamuna Nagar
181,1/31/2022,-11.09836066,59.34782609,23.36065574,54.39344262,4.016393443,12.36065574,Bilaspur
182,1/31/2022,21.13114754,115.2,47.27868852,30.01639344,9.196721311,11.50819672,Chamba
183,1/31/2022,-13.1147541,-17.19672131,4.508196721,32.42622951,18.04918033,9.262295082,Hamirpur
184,1/31/2022,15.72131148,43.57377049,41.68852459,21.7704918,7.475409836,9.655737705,Kangra
185,1/31/2022,,,8.95,53.93442623,11.0,-0.90625,Kinnaur
186,1/31/2022,32.27868852,10.70491803,41.09836066,48.27868852,11.1147541,13.09836066,Kullu
187,1/31/2022,-3.360655738,17.86885246,35.47540984,17.36065574,4.868852459,11.29508197,Mandi
188,1/31/2022,19.55737705,44.49180328,35.90163934,47.37704918,9.459016393,14.31147541,Shimla
189,1/31/2022,13.01639344,67.44262295,0.68852459,19.6557377,10.83606557,8.606557377,Sirmaur
190,1/31/2022,-0.803278689,9.409836066,14.08196721,13.3442623,10.44262295,9.639344262,Solan
191,1/31/2022,-18.19672131,-6.327868852,23.57377049,9.098360656,-11.40983607,8.245901639,Una
192,1/31/2022,-6.885245902,65.2295082,47.31147541,18.85245902,-6.360655738,11.45901639,Bokaro
193,1/31/2022,-5.754098361,25.78,79.26229508,51.55737705,-2.131147541,10.24590164,Chatra
194,1/31/2022,12.24590164,124.3114754,21.90163934,24.40983607,4.31147541,13.01639344,Deoghar
195,1/31/2022,0.442622951,58.2295082,12.01639344,19.06557377,-0.032786885,9.442622951,Dhanbad
196,1/31/2022,8.786885246,63.70491803,38.16393443,67.03278689,-0.868852459,10.57377049,Dumka
197,1/31/2022,-5.737704918,38.21311475,11.44262295,6.37704918,-1.459016393,9.0,East Singhbhum
198,1/31/2022,9.491803279,178.8301887,,49.57377049,5.344262295,11.44262295,Garhwa
199,1/31/2022,5.147540984,199.1311475,113.4590164,42.47540984,6.655737705,12.32786885,Giridih
200,1/31/2022,28.36065574,114.7777778,35.52459016,9.508196721,3.967213115,9.918032787,Godda
201,1/31/2022,6.901639344,13.0,3.786885246,28.90163934,-13.0,8.590163934,Gumla
202,1/31/2022,10.09836066,47.24590164,12.32786885,57.37704918,-1.950819672,12.19672131,Hazaribagh
203,1/31/2022,1.459016393,26.64285714,5.941176471,5.918032787,-8.93442623,14.2295082,Jamtara
204,1/31/2022,-30.06557377,16.9375,-22.94545455,94.80327869,-15.75409836,10.3442623,Khunti
205,1/31/2022,-4.967213115,91.90909091,40.1,12.40983607,12.2295082,8.672131148,Koderma
206,1/31/2022,-21.81967213,,41.14754098,-3.606557377,-11.42622951,8.885245902,Latehar
207,1/31/2022,17.52459016,61.15,71.72131148,-7.344262295,-9.901639344,8.950819672,Lohardaga
208,1/31/2022,-4.049180328,55.16666667,33.06557377,31.83606557,-11.8852459,9.475409836,Pakur
209,1/31/2022,12.93442623,96.06557377,47.37704918,31.6557377,0.475409836,9.344262295,Palamu
210,1/31/2022,-2.06557377,14.47540984,38.24590164,17.24590164,0.786885246,10.80327869,Ramgarh
211,1/31/2022,-10.75409836,28.8852459,-23.70491803,13.18032787,-8.557377049,10.83606557,Ranchi
212,1/31/2022,22.45901639,114.8490566,55.04918033,19.95081967,-10.78688525,7.754098361,Sahibganj
213,1/31/2022,4.93442623,78.54098361,18.01639344,-13.67213115,13.73770492,10.98360656,Seraikela Kharsawan
214,1/31/2022,16.0,,,35.27868852,-4.278688525,9.833333333,Simdega
215,1/31/2022,-2.147540984,18.73770492,28.44262295,4.852459016,1.737704918,11.8852459,West Singhbhum
216,1/31/2022,5.573770492,72.37704918,30.49180328,19.59016393,-1.327868852,15.04918033,Bagalkot
217,1/31/2022,5.819672131,79.44262295,11.8852459,-10.7704918,3.295081967,13.8852459,Bangalore Rural
218,1/31/2022,-26.24590164,9.37704918,-40.19672131,-13.0,-31.08196721,11.6557377,Bangalore Urban
219,1/31/2022,3.491803279,78.04918033,1.442622951,26.0,4.426229508,14.03278689,Belagavi
220,1/31/2022,-5.770491803,46.60655738,-3.590163934,10.96721311,-5.803278689,11.37704918,Bellary
221,1/31/2022,-12.49180328,100.4098361,40.39344262,-5.114754098,-6.983606557,9.213114754,Bidar
222,1/31/2022,-4.508196721,81.93442623,-18.93442623,20.49180328,-2.950819672,14.44262295,Bijapur
223,1/31/2022,7.573770492,123.1,46.54098361,28.75409836,-4.672131148,10.63934426,Chamarajanagar
224,1/31/2022,-2.93442623,65.24590164,0.081967213,21.7704918,8.0,14.95081967,Chikballapur
225,1/31/2022,9.196721311,66.08196721,20.67213115,12.78688525,-0.704918033,12.59016393,Chikkamagaluru
226,1/31/2022,6.606557377,150.3442623,0.786885246,8.524590164,-6.540983607,13.6557377,Chitradurga
227,1/31/2022,-8.967213115,36.19672131,41.54098361,2.639344262,-0.295081967,12.40983607,Dakshina Kannada
228,1/31/2022,8.737704918,48.6557377,-17.40983607,14.01639344,-3.131147541,12.83606557,Davanagere
229,1/31/2022,-4.180327869,61.19672131,-37.45901639,4.213114754,-4.081967213,14.63934426,Dharwad
230,1/31/2022,10.62295082,32.93442623,30.14754098,12.44262295,-11.37704918,13.44262295,Gadag
231,1/31/2022,-7.803278689,61.68852459,-1.885245902,6.721311475,-4.016393443,11.37704918,Gulbarga
232,1/31/2022,17.54098361,43.21311475,23.52459016,-8.262295082,-5.737704918,14.93442623,Hassan
233,1/31/2022,2.950819672,62.72131148,6.098360656,14.54098361,0.62295082,11.44262295,Haveri
234,1/31/2022,8.62295082,74.59259259,-16.16393443,12.0,-1.37704918,10.36065574,Kodagu
235,1/31/2022,-4.901639344,109.4918033,-10.70491803,-1.032786885,-1.737704918,14.70491803,Kolar
236,1/31/2022,0.704918033,65.16393443,24.55737705,13.78688525,-12.73770492,10.83606557,Koppal
237,1/31/2022,-14.18032787,51.09836066,25.80327869,-3.344262295,-6.672131148,12.52459016,Mandya
238,1/31/2022,-10.26229508,25.49180328,12.91803279,12.7704918,-10.31147541,11.57377049,Mysuru
239,1/31/2022,-0.409836066,75.09836066,-31.06557377,7.459016393,-5.114754098,10.80327869,Raichur
240,1/31/2022,6.68852459,110.1147541,25.47540984,12.40983607,4.901639344,13.19672131,Ramanagara
241,1/31/2022,-9.885245902,90.83606557,72.40983607,-0.131147541,2.131147541,13.6557377,Shimoga
242,1/31/2022,5.0,46.01639344,1.508196721,20.44262295,-1.360655738,16.36065574,Tumkur
243,1/31/2022,-6.508196721,43.14754098,0.327868852,-1.147540984,1.344262295,14.18032787,Udupi
244,1/31/2022,19.39344262,37.54098361,-0.131147541,17.7704918,4.901639344,10.08196721,Uttara Kannada
245,1/31/2022,18.59016393,58.7704918,53.16393443,-0.37704918,-7.754098361,7.918032787,Yadgir
246,1/31/2022,11.26229508,85.62295082,24.75409836,3.459016393,3.68852459,14.03278689,Alappuzha
247,1/31/2022,-7.131147541,48.7704918,14.24590164,-7.836065574,-7.737704918,13.70491803,Ernakulam
248,1/31/2022,3.885245902,50.98360656,-18.06557377,10.24590164,6.147540984,12.36065574,Idukki
249,1/31/2022,-0.393442623,69.81967213,45.60655738,-8.557377049,6.93442623,13.14754098,Kannur
250,1/31/2022,-2.327868852,40.60655738,62.45901639,2.606557377,3.213114754,10.40983607,Kasaragod
251,1/31/2022,11.7704918,71.90163934,12.24590164,-8.950819672,3.754098361,12.59016393,Kollam
252,1/31/2022,-2.93442623,67.78688525,33.3442623,-4.344262295,-4.114754098,13.62295082,Kottayam
253,1/31/2022,1.786885246,64.60655738,61.03278689,-4.606557377,1.508196721,13.45901639,Kozhikode
254,1/31/2022,,,-47.16949153,27.59016393,25.81967213,,Mahe
255,1/31/2022,18.04918033,96.59016393,48.44262295,8.098360656,14.52459016,10.50819672,Malappuram
256,1/31/2022,0.37704918,83.01639344,54.8852459,-1.836065574,6.819672131,13.29508197,Palakkad
257,1/31/2022,13.70491803,74.42622951,50.04918033,-11.72131148,9.262295082,11.0,Pathanamthitta
258,1/31/2022,-6.901639344,17.03278689,-6.278688525,-4.573770492,-7.737704918,11.50819672,Thiruvananthapuram
259,1/31/2022,3.032786885,57.39344262,14.19672131,-9.147540984,2.229508197,13.03278689,Thrissur
260,1/31/2022,-5.868852459,131.6229508,-14.32786885,-1.704918033,3.68852459,13.60655738,Wayanad
261,1/31/2022,,,58.04918033,,-26.1147541,,Lakshadweep
262,1/31/2022,2.540983607,79.44186047,124.3770492,26.50819672,7.639344262,7.68852459,Agar
263,1/31/2022,16.14754098,,-61.3442623,-15.3442623,-10.55737705,9.229508197,Alirajpur
264,1/31/2022,14.19672131,48.4,4.262295082,3.475409836,-1.098360656,9.278688525,Anuppur
265,1/31/2022,23.62295082,14.0,-26.39344262,17.24590164,6.393442623,9.852459016,Ashoknagar
266,1/31/2022,0.229508197,21.8852459,33.55737705,10.6557377,1.885245902,13.67213115,Balaghat
267,1/31/2022,18.55737705,91.70491803,-43.21311475,16.81967213,1.393442623,7.049180328,Barwani
268,1/31/2022,4.032786885,2.590163934,51.39344262,8.213114754,5.360655738,12.72131148,Betul
269,1/31/2022,2.770491803,37.63934426,30.21311475,23.24590164,-7.68852459,5.37704918,Bhind
